City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Kaitangata,NZ,2021-11-27 19:03:16,-46.2817,169.8464,48.0,82,100,3.53
291,Alpena,US,2021-11-27 19:03:16,45.0617,-83.4327,30.34,69,75,4.61
292,Merauke,ID,2021-11-27 19:03:16,-8.4667,140.3333,80.71,75,100,1.23
293,Daru,PG,2021-11-27 19:03:17,-9.0763,143.2092,78.67,85,100,1.32
294,Arcozelo,PT,2021-11-27 19:03:17,41.0533,-8.6433,46.56,52,5,20.42
295,Peru,US,2021-11-27 19:01:24,40.7537,-86.0689,39.94,65,75,8.05
296,Obera,AR,2021-11-27 19:03:17,-27.4871,-55.1199,83.73,43,0,5.28
297,Aykhal,RU,2021-11-27 19:03:17,66.0,111.5,-3.21,92,100,17.6
298,Petropavl,KZ,2021-11-27 19:03:18,54.8753,69.1628,20.3,91,99,14.65
299,Maragogi,BR,2021-11-27 19:03:18,-9.0122,-35.2225,82.17,68,90,16.8
300,Naze,JP,2021-11-27 19:03:18,28.3667,129.4833,62.13,61,11,20.27
301,Shelburne,CA,2021-11-27 18:59:59,44.0787,-80.2041,30.09,71,76,8.41
302,Semporna,MY,2021-11-27 19:03:18,4.4818,118.6112,78.6,89,98,7.07
303,Caconda,AO,2021-11-27 19:03:19,-13.7333,15.0667,62.31,87,98,2.75
304,Stornoway,GB,2021-11-27 19:03:19,58.2093,-6.3865,33.76,93,75,11.5
305,Yanam,IN,2021-11-27 19:03:19,16.7333,82.2167,77.88,79,100,8.84
306,Saskylakh,RU,2021-11-27 19:03:19,71.9167,114.0833,-5.21,93,80,9.89
307,Kieta,PG,2021-11-27 19:03:20,-6.2167,155.6333,79.09,84,100,2.46
308,Beira,MZ,2021-11-27 19:03:20,-19.8436,34.8389,73.27,65,4,8.95
309,Sungai Udang,MY,2021-11-27 19:03:20,2.269,102.1427,77.18,87,81,5.75
310,Honningsvag,NO,2021-11-27 19:03:20,70.9821,25.9704,26.49,67,37,23.87
311,Kurilsk,RU,2021-11-27 19:03:21,45.2333,147.8833,35.35,80,99,19.28
312,Tura,IN,2021-11-27 19:03:21,25.5198,90.2201,59.59,75,13,4.34
313,Cabedelo,BR,2021-11-27 19:04:21,-6.9811,-34.8339,86.67,66,33,10.69
314,Skibbereen,IE,2021-11-27 19:02:25,51.55,-9.2667,39.0,74,99,8.5
315,Saint-Francois,FR,2021-11-27 19:04:21,46.4154,3.9054,36.84,87,90,5.75
316,Alto Araguaia,BR,2021-11-27 19:04:22,-17.3147,-53.2153,82.49,65,100,6.2
317,Atar,MR,2021-11-27 19:04:22,20.5169,-13.0499,76.06,33,5,12.66
318,Bilibino,RU,2021-11-27 19:04:22,68.0546,166.4372,-27.83,97,9,4.32
319,Biak,ID,2021-11-27 19:04:22,-0.9131,122.8766,77.29,84,100,3.18
320,Kasongo-Lunda,CD,2021-11-27 19:04:23,-6.4667,16.8167,70.75,97,99,0.96
321,Ancud,CL,2021-11-27 19:00:17,-41.8697,-73.8203,55.24,54,6,11.81
322,Torbay,CA,2021-11-27 19:04:23,47.6666,-52.7314,48.97,100,90,19.57
323,Sitka,US,2021-11-27 18:59:50,57.0531,-135.33,36.23,89,100,5.55
324,Jishou,CN,2021-11-27 19:04:23,28.3167,109.7167,52.65,59,96,2.26
325,Eureka,US,2021-11-27 19:03:46,40.8021,-124.1637,63.21,75,100,3.4
326,Eenhana,NA,2021-11-27 19:04:23,-17.4667,16.3333,82.36,30,53,6.58
327,Henties Bay,NA,2021-11-27 19:04:24,-22.116,14.2845,60.49,79,0,9.89
328,Richards Bay,ZA,2021-11-27 19:04:24,-28.783,32.0377,68.07,70,21,16.2
329,Jiazi,CN,2021-11-27 19:04:24,22.8779,116.067,64.92,71,15,11.61
330,Batemans Bay,AU,2021-11-27 19:04:24,-35.7167,150.1833,54.18,86,100,7.78
331,Plouzane,FR,2021-11-27 19:04:25,48.3833,-4.6167,43.12,56,75,20.71
332,Touros,BR,2021-11-27 19:04:25,-5.1989,-35.4608,86.9,68,32,12.91
333,Qaqortoq,GL,2021-11-27 19:04:25,60.7167,-46.0333,41.5,98,100,11.61
334,Namtsy,RU,2021-11-27 19:04:25,62.7161,129.6658,3.31,91,100,8.01
335,Micheweni,TZ,2021-11-27 19:04:26,-4.9667,39.8333,80.87,76,97,10.56
336,Vostok,RU,2021-11-27 19:04:26,46.4856,135.8833,3.99,98,61,5.03
337,Nisia Floresta,BR,2021-11-27 19:04:26,-6.0911,-35.2086,86.81,61,24,11.1
338,Odweyne,SO,2021-11-27 19:04:27,9.4092,45.064,71.64,57,96,11.74
339,Verkhnyaya Inta,RU,2021-11-27 19:04:27,65.9811,60.3094,-4.97,96,100,2.08
340,Matay,EG,2021-11-27 19:04:27,28.419,30.7792,70.02,30,76,3.83
341,Ongole,IN,2021-11-27 19:04:27,15.5,80.05,75.76,86,100,8.84
342,Solnechnyy,RU,2021-11-27 19:04:27,50.7214,136.6319,12.43,94,61,5.41
343,Mahebourg,MU,2021-11-27 18:59:56,-20.4081,57.7,75.49,78,20,4.61
344,Hokitika,NZ,2021-11-27 19:04:28,-42.7167,170.9667,53.53,93,100,8.52
345,Redcliffe,AU,2021-11-27 19:04:28,-27.2307,153.0973,69.75,78,75,10.36
346,Derzhavinsk,KZ,2021-11-27 19:04:28,51.1,66.3167,9.1,87,11,8.23
347,Ormara,PK,2021-11-27 19:04:29,25.2088,64.6357,77.74,50,6,6.22
348,Meulaboh,ID,2021-11-27 19:04:29,4.1363,96.1285,76.64,88,100,6.02
349,Umarkot,PK,2021-11-27 19:04:29,25.3616,69.7362,74.23,35,98,7.4
350,Monte Patria,CL,2021-11-27 19:00:48,-30.6919,-70.9467,80.4,26,0,11.52
351,Gurupa,BR,2021-11-27 19:04:29,-1.405,-51.64,86.9,58,100,3.78
352,Kupang,ID,2021-11-27 19:04:30,-10.1667,123.5833,79.9,81,96,4.07
353,Rio Gallegos,AR,2021-11-27 19:04:30,-51.6226,-69.2181,57.78,42,100,23.38
354,Ibra,OM,2021-11-27 19:04:30,22.6906,58.5334,69.94,54,7,3.8
355,Cap Malheureux,MU,2021-11-27 19:01:08,-19.9842,57.6142,78.08,70,7,9.78
356,Lumphat,KH,2021-11-27 19:04:30,13.4878,106.9816,71.83,78,100,2.93
357,Kachiry,KZ,2021-11-27 19:04:31,53.0675,76.1036,19.96,85,57,17.76
358,Point Fortin,TT,2021-11-27 19:04:31,10.1833,-61.6833,81.41,78,100,6.62
359,Aquiraz,BR,2021-11-27 19:05:31,-3.9014,-38.3911,86.09,66,75,11.65
360,Honghu,CN,2021-11-27 19:05:31,29.8206,113.4621,50.22,68,7,3.78
361,Shimoda,JP,2021-11-27 19:05:32,34.6667,138.95,47.88,49,28,3.67
362,Awjilah,LY,2021-11-27 19:02:13,29.1081,21.2869,74.34,33,51,7.56
363,Sao Jose De Piranhas,BR,2021-11-27 19:05:32,-7.1206,-38.5019,94.1,29,13,6.6
364,Mayo,US,2021-11-27 19:05:32,38.8876,-76.5119,45.01,42,1,9.22
365,Quang Ngai,VN,2021-11-27 19:05:32,15.1167,108.8,73.76,95,100,11.77
366,Hobyo,SO,2021-11-27 19:05:33,5.3505,48.5268,80.83,80,96,10.27
367,Lompoc,US,2021-11-27 19:01:34,34.6391,-120.4579,75.92,14,1,3.44
368,Onega,RU,2021-11-27 19:05:33,63.9061,38.1404,10.45,97,94,3.27
369,Ponta Delgada,PT,2021-11-27 19:05:33,37.7333,-25.6667,61.52,63,75,6.91
370,La Orilla,MX,2021-11-27 19:05:33,17.9833,-102.2333,85.32,56,8,5.55
371,Opuwo,NA,2021-11-27 19:05:34,-18.0607,13.84,76.46,23,10,8.81
372,Filadelfia,US,2021-11-27 19:00:36,39.9523,-75.1638,38.88,34,6,12.35
373,Vieste,IT,2021-11-27 19:05:34,41.8825,16.175,57.52,73,95,15.41
374,Norsup,VU,2021-11-27 19:05:34,-16.0667,167.3833,79.3,82,13,4.12
375,Sonari,IN,2021-11-27 19:05:34,27.0667,95.0333,58.96,82,0,2.44
376,North Bend,US,2021-11-27 19:05:35,43.4065,-124.2243,58.91,94,90,6.91
377,West Bay,KY,2021-11-27 19:05:35,19.3667,-81.4167,84.27,58,40,11.5
378,Novita,CO,2021-11-27 19:05:35,4.9551,-76.6053,84.69,67,100,3.22
379,Guder,ET,2021-11-27 19:01:12,8.9667,37.7667,56.75,74,17,5.7
380,Qui Nhon,VN,2021-11-27 19:05:35,13.7667,109.2333,76.6,95,100,16.93
381,Sovetskaya,RU,2021-11-27 19:05:36,44.7769,41.1722,40.01,67,100,9.35
382,Jieshi,CN,2021-11-27 19:05:36,22.8134,115.8257,66.24,67,10,10.58
383,Tromso,NO,2021-11-27 19:05:36,69.6496,18.957,19.42,68,0,16.11
384,Port Lincoln,AU,2021-11-27 19:05:36,-34.7333,135.8667,55.98,83,0,11.83
385,Havoysund,NO,2021-11-27 19:05:37,70.9963,24.6622,23.88,64,64,16.42
386,Kavaratti,IN,2021-11-27 19:03:03,10.5669,72.642,82.13,75,100,5.61
387,Broome,US,2021-11-27 19:05:37,42.2506,-75.833,30.97,63,75,13.8
388,Huarmey,PE,2021-11-27 19:05:37,-10.0681,-78.1522,71.6,74,68,11.65
389,Mantua,IT,2021-11-27 19:05:38,45.1667,10.7833,51.04,86,100,8.63
390,Apollonia,GR,2021-11-27 19:05:38,36.9716,24.7231,62.73,80,100,17.94
391,Obihiro,JP,2021-11-27 19:05:38,42.9172,143.2044,29.84,77,16,6.02
392,Bereznik,RU,2021-11-27 19:05:38,62.8551,42.7072,5.07,100,100,2.17
393,Mogadishu,SO,2021-11-27 19:05:38,2.0371,45.3438,80.62,77,57,9.64
394,Havre-Saint-Pierre,CA,2021-11-27 19:05:39,50.2334,-63.5986,44.96,93,90,13.8
395,Felanitx,ES,2021-11-27 19:05:39,39.4696,3.1483,50.52,63,12,16.82
396,Saint-Joseph,RE,2021-11-27 19:05:39,-21.3667,55.6167,75.58,86,35,2.06
397,Mahajanga,MG,2021-11-27 19:05:39,-15.7167,46.3167,81.1,78,100,9.19
398,Baykit,RU,2021-11-27 19:05:40,61.67,96.37,-6.03,100,93,1.88
399,Angoche,MZ,2021-11-27 19:02:12,-16.2325,39.9086,76.14,66,51,12.64
400,Nakambala,ZM,2021-11-27 19:05:40,-15.8324,27.7799,69.62,64,1,7.87
401,Luangwa,ZM,2021-11-27 19:05:40,-15.6167,30.4167,75.31,59,7,3.74
402,Talnakh,RU,2021-11-27 19:05:41,69.4865,88.3972,0.1,97,100,9.66
403,Tessalit,ML,2021-11-27 19:05:41,20.1986,1.0114,81.97,17,100,7.99
404,Qasigiannguit,GL,2021-11-27 19:05:41,68.8193,-51.1922,25.05,92,100,4.34
405,Mizan Teferi,ET,2021-11-27 19:05:41,6.9833,35.5833,68.04,66,95,2.59
406,Lorengau,PG,2021-11-27 19:01:16,-2.0226,147.2712,79.56,81,100,2.44
407,Anchorage,US,2021-11-27 19:06:02,61.2181,-149.9003,3.24,72,20,3.44
408,Sladkovo,RU,2021-11-27 19:06:42,55.5284,70.3385,21.97,90,99,15.5
409,Vierzon,FR,2021-11-27 19:06:42,47.2101,2.0625,38.75,93,100,13.58
410,Alofi,NU,2021-11-27 19:06:42,-19.0595,-169.9187,80.26,77,98,12.17
411,Whitehorse,CA,2021-11-27 19:06:43,60.7161,-135.0538,4.3,98,100,1.88
412,Avera,US,2021-11-27 19:06:43,33.194,-82.5271,60.85,26,5,4.94
413,Muttupet,IN,2021-11-27 19:06:43,10.4,79.4833,75.07,95,100,10.22
414,Yako,BF,2021-11-27 19:06:43,12.9667,-2.2667,84.83,13,9,8.84
415,Semey,KZ,2021-11-27 19:02:19,50.4111,80.2275,18.36,79,24,8.93
416,Sitio Novo Do Tocantins,BR,2021-11-27 19:06:44,-5.5183,-47.4611,89.91,50,88,4.43
417,Nogliki,RU,2021-11-27 19:06:44,51.8333,143.1667,24.35,81,6,14.23
418,Saint George,US,2021-11-27 19:02:57,37.1041,-113.5841,66.67,22,1,0.0
419,Nome,US,2021-11-27 19:06:44,64.5011,-165.4064,-12.93,58,1,4.61
420,Baile Herculane,RO,2021-11-27 19:06:44,44.8797,22.4125,46.65,90,97,3.33
421,Turayf,SA,2021-11-27 19:06:45,31.6725,38.6637,61.02,39,10,7.61
422,Renigunta,IN,2021-11-27 19:06:45,13.65,79.5167,74.12,97,100,4.25
423,Kurayoshi,JP,2021-11-27 19:06:45,35.4333,133.8167,46.56,67,67,8.25
424,Ambulu,ID,2021-11-27 19:06:45,-8.345,113.6058,75.33,93,100,3.11
425,Klaksvik,FO,2021-11-27 19:06:46,62.2266,-6.589,31.12,95,100,7.7
426,Chapais,CA,2021-11-27 19:06:46,49.7834,-74.8492,19.18,86,100,15.97
427,Maceio,BR,2021-11-27 19:06:46,-9.6658,-35.7353,87.24,66,20,20.71
428,Marshfield,US,2021-11-27 19:06:46,44.6689,-90.1718,31.73,74,90,3.44
429,Ishigaki,JP,2021-11-27 19:06:47,24.3448,124.1572,71.49,77,100,25.59
430,Nouadhibou,MR,2021-11-27 19:01:49,20.931,-17.0347,69.87,65,70,23.91
431,Bara,NG,2021-11-27 19:06:47,10.3744,10.7288,79.52,18,32,5.97
432,Santa Fe,AR,2021-11-27 19:06:47,-31.6333,-60.7,90.7,24,100,9.17
433,Thai Nguyen,VN,2021-11-27 19:06:47,21.5928,105.8442,62.38,68,15,4.47
434,La Ronge,CA,2021-11-27 19:06:48,55.1001,-105.2842,27.7,73,6,13.89
435,Ozernovskiy,RU,2021-11-27 19:06:48,51.5,156.5167,24.82,85,100,16.33
436,Altay,CN,2021-11-27 19:05:08,47.8667,88.1167,4.59,61,10,6.53
437,Shaoguan,CN,2021-11-27 19:06:48,24.8,113.5833,51.67,80,0,1.92
438,Tibati,CM,2021-11-27 19:06:48,6.4667,12.6333,76.05,26,88,3.67
439,Fukue,JP,2021-11-27 19:06:49,32.6881,128.8419,55.63,57,0,18.05
440,Camiri,BO,2021-11-27 19:06:49,-20.05,-63.5167,98.38,28,20,6.91
441,Hami,CN,2021-11-27 19:06:49,42.8,93.45,27.43,47,100,10.33
442,Rorvik,NO,2021-11-27 19:06:49,64.8621,11.2373,29.14,79,100,10.65
443,Nurota,UZ,2021-11-27 19:06:50,40.5614,65.6886,35.69,60,41,1.61
444,Kattivakkam,IN,2021-11-27 19:06:50,13.2167,80.3167,78.89,87,100,10.83
445,Roald,NO,2021-11-27 19:06:50,62.5833,6.1333,26.74,80,0,11.5
446,Sobolevo,RU,2021-11-27 19:06:50,54.4299,31.8996,38.48,90,100,15.52
447,Salmas,IR,2021-11-27 19:06:51,38.1973,44.7653,43.09,65,100,0.65
448,Bayir,TR,2021-11-27 19:06:51,37.2687,28.2167,59.52,93,100,12.41
449,Kindu,CD,2021-11-27 19:06:51,-2.95,25.95,69.69,99,100,3.06
450,Rocha,UY,2021-11-27 19:06:51,-34.4833,-54.3333,76.87,54,2,14.36
451,Cape Canaveral,US,2021-11-27 19:07:52,28.4058,-80.6048,71.67,50,1,8.05
452,Killybegs,IE,2021-11-27 19:07:52,54.6333,-8.45,40.71,62,100,13.42
453,Tuy Hoa,VN,2021-11-27 19:07:52,13.0833,109.3,76.19,97,100,13.58
454,Katangli,RU,2021-11-27 19:07:52,51.7102,143.2326,23.83,82,6,14.85
455,Vila Velha,BR,2021-11-27 19:07:53,-20.3297,-40.2925,76.95,78,0,9.22
456,Guatire,VE,2021-11-27 19:07:53,10.4762,-66.5427,75.7,91,96,3.58
457,Victor Harbor,AU,2021-11-27 19:07:53,-35.5667,138.6167,57.29,79,0,9.95
458,Birjand,IR,2021-11-27 19:03:05,32.8663,59.2211,52.43,42,56,2.59
459,Aripuana,BR,2021-11-27 19:07:53,-9.1667,-60.6333,86.45,63,94,3.11
460,Piterka,RU,2021-11-27 19:07:54,50.6803,47.4454,31.78,89,100,14.65
461,Bindura,ZW,2021-11-27 19:07:54,-17.3019,31.3306,66.69,57,7,6.2
462,Shu,KZ,2021-11-27 19:07:54,43.5983,73.7614,30.67,41,0,2.51
463,Tsaratanana,MG,2021-11-27 19:07:54,-16.7833,47.65,76.53,87,100,1.23
464,Kouango,CF,2021-11-27 19:07:55,4.9934,19.9619,79.32,42,100,2.3
465,Deer Lake,CA,2021-11-27 19:07:55,49.1667,-57.4316,51.87,85,100,13.49
466,Byron Bay,AU,2021-11-27 19:07:55,-28.65,153.6167,67.95,90,96,13.4
467,Antalaha,MG,2021-11-27 19:07:55,-14.9003,50.2788,75.27,86,76,2.64
468,Sorong,ID,2021-11-27 19:07:56,-0.8833,131.25,78.6,86,100,4.12
469,Castletown,IE,2021-11-27 19:07:56,53.0281,-9.0686,34.29,81,35,8.16
470,Sambava,MG,2021-11-27 19:07:56,-14.2667,50.1667,77.05,83,18,3.42
471,Semnan,IR,2021-11-27 19:07:56,35.5729,53.3971,49.48,54,0,3.15
472,Sungaipenuh,ID,2021-11-27 19:03:03,-2.0833,101.3833,65.14,85,100,0.58
473,Saryg-Sep,RU,2021-11-27 19:07:57,51.5,95.6,-7.19,98,96,3.67
474,Minot,US,2021-11-27 19:05:55,48.2325,-101.2963,41.99,45,75,20.71
475,Mangaratiba,BR,2021-11-27 19:07:57,-22.9597,-44.0406,77.36,77,26,5.79
476,Penha,BR,2021-11-27 19:07:57,-26.7694,-48.6458,78.67,73,20,11.5
477,Vadso,NO,2021-11-27 19:07:57,70.0744,29.7487,18.77,88,83,4.92
478,Bahia Blanca,AR,2021-11-27 19:06:59,-38.7196,-62.2724,61.32,94,90,25.32
479,Ravar,IR,2021-11-27 19:07:58,31.2656,56.8055,55.45,44,10,3.78
480,Pochutla,MX,2021-11-27 19:03:58,15.7432,-96.4661,85.82,42,11,8.99
481,Gladstone,AU,2021-11-27 19:07:58,-23.85,151.25,76.93,83,90,5.75
482,Saschiz,RO,2021-11-27 19:07:58,46.1833,24.9667,35.91,88,1,4.18
483,Niquelandia,BR,2021-11-27 19:05:05,-14.4739,-48.4597,80.28,72,95,8.5
484,Fortuna,US,2021-11-27 19:07:58,40.5982,-124.1573,62.94,77,1,0.0
485,Okhotsk,RU,2021-11-27 19:07:59,59.3833,143.3,1.67,72,96,5.48
486,Itoman,JP,2021-11-27 19:07:59,26.1247,127.6694,71.62,56,75,17.27
487,Kyren,RU,2021-11-27 19:07:59,51.6828,102.1408,1.47,82,5,2.42
488,Port Hedland,AU,2021-11-27 19:07:59,-20.3167,118.5667,78.85,36,10,6.91
489,Agadez,NE,2021-11-27 19:08:00,19.75,10.25,74.37,17,5,3.89
490,Poum,NC,2021-11-27 19:08:00,-20.2333,164.0167,79.16,77,2,12.39
491,Ahipara,NZ,2021-11-27 19:06:33,-35.1667,173.1667,61.47,81,97,3.18
492,Itubera,BR,2021-11-27 19:08:00,-13.7322,-39.1492,81.95,76,52,7.45
493,Guaymas,MX,2021-11-27 19:04:51,27.9333,-110.9,72.77,64,1,0.0
494,Tampin,MY,2021-11-27 19:09:00,2.4701,102.2302,78.33,96,94,3.53
495,Talcahuano,CL,2021-11-27 19:09:01,-36.7167,-73.1167,64.08,59,20,20.71
496,Jalapa,MX,2021-11-27 19:06:44,19.5333,-96.9167,67.69,59,27,5.5
497,Marsh Harbour,BS,2021-11-27 19:09:01,26.5412,-77.0636,73.8,65,38,9.91
498,Ostrovnoy,RU,2021-11-27 19:09:01,68.0531,39.5131,8.2,91,18,7.94
499,High Level,CA,2021-11-27 19:09:01,58.5169,-117.136,15.37,88,23,3.42
500,Monrovia,LR,2021-11-27 19:07:36,6.3005,-10.7969,80.37,77,100,8.21
501,Sept-Iles,CA,2021-11-27 19:08:52,50.2001,-66.3821,41.52,100,90,5.75
502,Tashara,RU,2021-11-27 19:09:02,55.5195,83.5094,21.02,91,100,18.57
503,Ust-Nera,RU,2021-11-27 19:09:02,64.5667,143.2,-14.53,98,100,6.98
504,Chernoistochinsk,RU,2021-11-27 19:09:02,57.7364,59.8719,28.51,89,100,12.64
505,Bairiki,KI,2021-11-27 19:09:03,1.3292,172.9752,82.4,69,20,17.27
506,Norfolk,US,2021-11-27 19:09:03,42.1668,-71.2495,40.71,45,1,17.27
507,Okha,RU,2021-11-27 19:09:03,53.5739,142.9478,24.93,87,93,13.89
508,Yaan,NG,2021-11-27 19:09:03,7.3833,8.5667,84.52,30,46,3.2
509,Honggang,CN,2021-11-27 19:09:04,46.4667,124.8667,22.35,96,6,10.18
510,Tabou,CI,2021-11-27 19:07:56,4.423,-7.3528,80.11,80,10,7.83
511,Saldanha,ZA,2021-11-27 19:09:04,-33.0117,17.9442,62.78,92,27,15.75
512,Am Timan,TD,2021-11-27 19:09:04,11.0297,20.2827,80.24,14,6,3.98
513,Linjiang,CN,2021-11-27 19:09:04,41.8069,126.9078,19.63,91,5,1.48
514,Vanimo,PG,2021-11-27 19:09:04,-2.6741,141.3028,77.36,87,100,6.4
515,Cayenne,GF,2021-11-27 19:09:05,4.9333,-52.3333,86.04,66,75,10.36
516,Patrasaer,IN,2021-11-27 19:09:05,23.2167,87.5167,64.17,57,99,4.45
517,Sorrento,IT,2021-11-27 19:09:05,40.626,14.3744,51.93,67,3,11.74
518,Tautira,PF,2021-11-27 19:09:05,-17.7333,-149.15,84.22,76,69,20.07
519,Bonthe,SL,2021-11-27 19:09:06,7.5264,-12.505,81.72,77,33,8.86
520,Beringovskiy,RU,2021-11-27 19:09:06,63.05,179.3167,2.43,97,100,8.63
521,Yambio,SS,2021-11-27 19:09:06,4.5721,28.3955,74.55,48,84,4.07
522,Praia Da Vitoria,PT,2021-11-27 19:09:06,38.7333,-27.0667,60.37,70,39,8.25
523,Xining,CN,2021-11-27 19:09:07,36.6167,101.7667,30.83,36,7,1.63
524,Zverinogolovskoye,RU,2021-11-27 19:09:07,54.4586,64.8542,18.5,94,49,10.4
525,Wanning,CN,2021-11-27 19:09:07,18.8003,110.3967,72.59,87,100,17.18
526,Vilhena,BR,2021-11-27 19:09:07,-12.7406,-60.1458,81.3,70,99,3.27
527,Laguna,US,2021-11-27 19:06:29,38.421,-121.4238,66.02,67,1,0.0
528,De Aar,ZA,2021-11-27 19:09:08,-30.6497,24.0123,66.04,29,1,10.42
529,Sao Joao Da Barra,BR,2021-11-27 19:09:08,-21.6403,-41.0511,82.49,78,35,11.83
530,Burnie,AU,2021-11-27 19:09:08,-41.0667,145.9167,47.68,85,0,6.11
531,Chingirlau,KZ,2021-11-27 19:09:08,51.095,54.0814,18.41,81,10,9.08
532,Urumqi,CN,2021-11-27 19:07:31,43.801,87.6005,16.75,73,0,8.95
533,Pacific Grove,US,2021-11-27 19:09:09,36.6177,-121.9166,66.31,39,1,4.61
534,Voi,KE,2021-11-27 19:09:09,-3.3945,38.563,73.71,83,87,8.99
535,Arcata,US,2021-11-27 19:09:03,40.8665,-124.0828,63.21,72,90,0.0
536,Basco,PH,2021-11-27 19:09:09,20.4487,121.9702,77.05,86,100,32.41
537,Hervey Bay,AU,2021-11-27 19:09:09,-25.2986,152.8535,71.71,86,70,14.45
538,Wilmington,US,2021-11-27 19:06:13,34.2257,-77.9447,53.51,26,1,3.44
539,Anadyr,RU,2021-11-27 19:09:10,64.75,177.4833,-18.67,90,98,2.73
540,Scarborough,GB,2021-11-27 19:09:42,54.2797,-0.4044,36.97,79,100,33.02
541,Labuan,MY,2021-11-27 19:10:10,5.2767,115.2417,78.96,76,100,1.25
542,Pascagoula,US,2021-11-27 19:06:10,30.3658,-88.5561,63.32,25,1,0.0
543,Motihari,IN,2021-11-27 19:10:10,26.65,84.9167,65.8,57,0,4.07
544,Rognan,NO,2021-11-27 19:10:10,67.0953,15.3878,15.94,89,9,9.06
545,Churapcha,RU,2021-11-27 19:10:11,62.0025,132.4325,3.27,85,100,13.56
546,Guarumal,PA,2021-11-27 19:10:11,8.35,-82.5333,86.09,70,40,10.36
547,Los Llanos De Aridane,ES,2021-11-27 19:09:08,28.6585,-17.9182,62.35,68,40,14.97
548,Dickinson,US,2021-11-27 19:10:11,29.4608,-95.0513,60.75,79,90,4.61
549,Taseyevo,RU,2021-11-27 19:07:54,57.2169,94.8978,19.2,87,100,9.66
550,Miles City,US,2021-11-27 19:10:12,46.4083,-105.8406,41.97,65,1,8.05
551,Pucallpa,PE,2021-11-27 19:10:12,-8.3791,-74.5539,91.44,52,40,4.61
552,Samdari,IN,2021-11-27 19:10:12,25.8167,72.5833,73.17,25,45,3.91
553,Gorgan,IR,2021-11-27 19:10:12,36.8387,54.4348,56.1,60,0,4.21
554,Brawley,US,2021-11-27 19:10:12,32.9787,-115.5303,73.65,12,1,4.61
555,Shymkent,KZ,2021-11-27 19:10:13,42.3,69.6,28.99,100,0,6.71
556,Olinda,BR,2021-11-27 19:10:13,-8.0089,-34.8553,85.73,66,40,8.05
557,Bandarbeyla,SO,2021-11-27 19:10:09,9.4942,50.8122,79.41,80,10,18.03
